"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",271.489,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",299.017,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",321.21,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",335.768,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",351.016,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",369.998,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",400.648,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",449.44,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",493.756,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",539.328,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",589.264,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",653.533,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",736.575,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",757.523,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",833.493,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",1000.594,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",1084.283,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",1377.67,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",1449.415,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",1459.755,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",1462.727,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",1470.865,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",1471.155,
"IRL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",1494.846,"E"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",5.407,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",5.328,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",5.704,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",5.883,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",5.754,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.568,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",5.293,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",4.896,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",4.966,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.147,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.132,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.206,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.506,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.797,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",5.917,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",5.918,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.243,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.479,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.577,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.325,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.65,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.029,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",7.024,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",6.804,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",6.819,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",6.809,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",6.817,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",6.702,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",6.654,
"ITA","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",6.589,"P"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",0.788,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",0.849,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",0.9,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",0.921,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",0.912,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",0.935,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",0.937,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",0.9,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",0.889,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",0.923,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",0.985,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",1.052,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.122,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.145,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.197,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",1.223,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.28,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.224,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.263,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",1.328,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",1.311,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.367,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",1.365,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",1.52,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.641,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.974,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.998,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",2.077,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",2.137,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",2.13,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.074,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.972,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.977,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.938,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.945,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.882,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.882,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.838,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.911,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.947,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.929,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.031,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.138,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.143,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.195,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.283,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.282,
"ITA","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.311,"P"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",81.062,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",80.045,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",81.308,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",81.148,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",80.831,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",78.561,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",76.337,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",71.264,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",71.307,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.25,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",70.605,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",70.963,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",72.638,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",74.623,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",74.959,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",75.334,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",76.244,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",77.489,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",77.75,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",77.488,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",77.675,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",78.305,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",78.454,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",77.012,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",76.133,"B"
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",76.057,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",75.646,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",74.593,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",74.464,
"ITA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",74.03,"P"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",18.938,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",19.955,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",18.692,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",18.852,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",19.169,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",21.439,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",23.663,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",28.736,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",28.693,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",28.75,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",29.395,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",29.037,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",27.362,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",25.377,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",25.041,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",24.666,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",23.756,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",22.511,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",22.25,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",22.512,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",22.325,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",21.695,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",21.546,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",22.988,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",23.867,"B"
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",23.943,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",24.354,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",25.407,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",25.536,
"ITA","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",25.97,"P"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1988",884.677,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1989",935.718,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1990",1058.489,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1991",1144.662,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1153.771,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1132.687,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1123.034,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1091.153,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1140.248,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1225.452,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1279.147,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1329.129,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1487.944,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1620.696,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1694.58,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",1720.847,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",1838.969,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",1947.048,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2126.894,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2149.989,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2354.445,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2425.58,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2461.515,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",2472.985,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",2470.839,"B"
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",2460.098,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",2458.859,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",2455.804,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",2553.719,
"ITA","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",2621.956,"P"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1970",28.573,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1971",32.778,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1972",37.379,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1973",42.923,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1974",48.548,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1975",52.926,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1976",59.627,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1977",62.082,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1978",67.558,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1979",80.216,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1980",96.326,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1981",113.243,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1982",128.777,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1983",138.149,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1984",154.288,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1985",167.156,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1986",183.568,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1987",185.805,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1988",206.677,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1989",233.278,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1990",243.334,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1991",265.932,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1992",273.616,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1993",309.099,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1994",348.114,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",440,"B"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",458.829,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",494.48,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",532.557,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",543.856,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",560.489,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",551.158,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",566.108,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",563.453,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",572.983,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",565.642,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",608.644,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",624.609,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",676.693,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",672.021,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",676.028,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",738.173,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",774.579,"B"
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",774.458,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",791.641,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",836.464,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",875.739,
"ITA","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",919.774,"P"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1970",3.045,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1971",2.941,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1972",3.099,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1973",3.069,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1974",3.629,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1975",3.899,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1976",4.066,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1977",4.039,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1978",4.362,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",4.352,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",4.454,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",4.495,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",4.599,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",4.766,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",4.64,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",4.584,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",4.645,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",4.705,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",4.59,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",4.518,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",4.467,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",4.523,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",4.708,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",5.014,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",5.176,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",5.136,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.006,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.17,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",5.299,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.585,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.752,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",5.958,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",6.035,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",6.086,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.147,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.315,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.271,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.411,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.656,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.364,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",7.502,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",8.891,"B"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",9.057,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",9.093,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",9.112,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",9.141,
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",9.133,"E"
"JPN","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",9.044,"E"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.317,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",1.533,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",1.481,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",1.39,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",1.267,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",1.513,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",1.347,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",1.51,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",1.374,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.505,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",1.793,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",1.836,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.88,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.783,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.727,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",1.897,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.769,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.683,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.515,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",1.377,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",1.29,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",1.251,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",1.317,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",1.317,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",1.408,"D"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",1.146,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",1.117,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",1.23,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",1.316,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",1.391,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",1.399,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",1.401,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",1.438,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",1.525,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",1.51,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",1.465,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",1.536,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",1.48,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",1.544,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",1.694,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",1.655,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",1.726,"B"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",1.734,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",1.698,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",1.72,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",1.73,
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",1.707,"E"
"JPN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",1.701,"E"
"JPN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",69.811,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",65.738,"D"
"JPN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",67.663,"D"
